case_id,resource,activity,start_time,end_time
43,unified_resource,AML check,2023-02-13T14:13:55.255,2023-02-13T14:35:27.663
45,unified_resource,Check application form completeness,2023-02-13T14:30:00.000,2023-02-13T14:40:54.861
44,unified_resource,AML check,2023-02-13T14:34:36.782,2023-02-13T14:44:45.059
45,unified_resource,Return application back to applicant,2023-02-13T14:40:54.861,2023-02-13T14:45:54.861
44,unified_resource,Check credit history,2023-02-13T14:34:36.782,2023-02-13T14:48:23.115
42,unified_resource,Approve loan offer,2023-02-13T14:28:43.882,2023-02-13T14:48:43.882
42,unified_resource,Cancel application,2023-02-13T14:48:43.882,2023-02-13T14:53:43.882
43,unified_resource,Appraise property,2023-02-13T14:13:55.255,2023-02-13T14:55:02.435
44,unified_resource,Appraise property,2023-02-13T14:34:36.782,2023-02-14T07:02:13.803
43,unified_resource,Assess loan risk,2023-02-13T14:55:02.435,2023-02-14T07:15:02.435
44,unified_resource,Assess loan risk,2023-02-14T07:02:13.803,2023-02-14T07:22:13.803
44,unified_resource,Design loan offer,2023-02-14T07:22:13.803,2023-02-14T07:23:29.230
43,unified_resource,Design loan offer,2023-02-14T07:15:02.435,2023-02-14T07:39:13.426
44,unified_resource,Approve loan offer,2023-02-14T07:23:29.230,2023-02-14T07:43:29.230
45,unified_resource,Applicant completes form,2023-02-13T14:45:54.861,2023-02-14T07:45:54.861
44,unified_resource,Approve application,2023-02-14T07:43:29.230,2023-02-14T07:48:29.230
45,unified_resource,Check application form completeness,2023-02-14T07:45:54.861,2023-02-14T07:48:49.314
46,unified_resource,Check application form completeness,2023-02-13T15:00:00.000,2023-02-14T07:52:57.955
46,unified_resource,Return application back to applicant,2023-02-14T07:52:57.955,2023-02-14T07:57:57.955
43,unified_resource,Approve loan offer,2023-02-14T07:39:13.426,2023-02-14T07:59:13.426
45,unified_resource,Appraise property,2023-02-14T07:48:49.314,2023-02-14T08:00:23.166
43,unified_resource,Approve application,2023-02-14T07:59:13.426,2023-02-14T08:04:13.426
48,unified_resource,Check application form completeness,2023-02-14T08:00:00.000,2023-02-14T08:14:03.635
47,unified_resource,Check application form completeness,2023-02-14T07:30:00.000,2023-02-14T08:20:57.294
47,unified_resource,Check credit history,2023-02-14T08:20:57.294,2023-02-14T08:26:46.688
48,unified_resource,Check credit history,2023-02-14T08:14:03.635,2023-02-14T08:31:02.710
47,unified_resource,Appraise property,2023-02-14T08:20:57.294,2023-02-14T08:42:52.854
49,unified_resource,Check application form completeness,2023-02-14T08:30:00.000,2023-02-14T08:45:47.914
49,unified_resource,Check credit history,2023-02-14T08:45:47.914,2023-02-14T08:48:45.169
48,unified_resource,AML check,2023-02-14T08:14:03.635,2023-02-14T08:52:49.458
45,unified_resource,Check credit history,2023-02-14T07:48:49.314,2023-02-14T08:54:07.313
46,unified_resource,Applicant completes form,2023-02-14T07:57:57.955,2023-02-14T08:57:57.955
48,unified_resource,Appraise property,2023-02-14T08:14:03.635,2023-02-14T09:02:40.579
46,unified_resource,Check application form completeness,2023-02-14T08:57:57.955,2023-02-14T09:10:12.097
50,unified_resource,Check application form completeness,2023-02-14T09:00:00.000,2023-02-14T09:11:01.813
47,unified_resource,AML check,2023-02-14T08:52:49.458,2023-02-14T09:16:20.512
46,unified_resource,Appraise property,2023-02-14T09:10:12.097,2023-02-14T09:16:43.139
49,unified_resource,Appraise property,2023-02-14T08:45:47.914,2023-02-14T09:18:41.001
48,unified_resource,Assess loan risk,2023-02-14T09:02:40.579,2023-02-14T09:22:40.579
50,unified_resource,Check credit history,2023-02-14T09:11:01.813,2023-02-14T09:25:37.038
46,unified_resource,AML check,2023-02-14T09:16:20.512,2023-02-14T09:27:45.449
46,unified_resource,Check credit history,2023-02-14T09:10:12.097,2023-02-14T09:28:23.879
51,unified_resource,Check application form completeness,2023-02-14T09:30:00.000,2023-02-14T09:30:53.906
48,unified_resource,Reject application,2023-02-14T09:22:40.579,2023-02-14T09:32:40.579
50,unified_resource,Appraise property,2023-02-14T09:16:43.139,2023-02-14T09:34:16.901
47,unified_resource,Assess loan risk,2023-02-14T09:16:20.512,2023-02-14T09:36:20.512
45,unified_resource,AML check,2023-02-14T07:48:49.314,2023-02-14T09:37:06.932
50,unified_resource,AML check,2023-02-14T09:37:06.932,2023-02-14T09:37:55.671
51,unified_resource,AML check,2023-02-14T09:37:55.671,2023-02-14T09:38:46.375
47,unified_resource,Design loan offer,2023-02-14T09:36:20.512,2023-02-14T09:42:32.007
49,unified_resource,AML check,2023-02-14T09:27:45.449,2023-02-14T09:46:34.148
46,unified_resource,Assess loan risk,2023-02-14T09:28:23.879,2023-02-14T09:48:23.879
51,unified_resource,Appraise property,2023-02-14T09:30:53.906,2023-02-14T09:50:17.850
45,unified_resource,Assess loan risk,2023-02-14T09:37:06.932,2023-02-14T09:57:06.932
50,unified_resource,Assess loan risk,2023-02-14T09:37:55.671,2023-02-14T09:57:55.671
46,unified_resource,Reject application,2023-02-14T09:48:23.879,2023-02-14T09:58:23.879
50,unified_resource,Design loan offer,2023-02-14T09:57:55.671,2023-02-14T10:01:14.898
47,unified_resource,Approve loan offer,2023-02-14T09:42:32.007,2023-02-14T10:02:32.007
49,unified_resource,Assess loan risk,2023-02-14T09:46:34.148,2023-02-14T10:06:34.148
45,unified_resource,Reject application,2023-02-14T09:57:06.932,2023-02-14T10:07:06.932
51,unified_resource,Check credit history,2023-02-14T09:30:53.906,2023-02-14T10:07:08.565
47,unified_resource,Approve application,2023-02-14T10:02:32.007,2023-02-14T10:07:32.007
52,unified_resource,Check application form completeness,2023-02-14T10:00:00.000,2023-02-14T10:15:34.427
49,unified_resource,Reject application,2023-02-14T10:06:34.148,2023-02-14T10:16:34.148
52,unified_resource,Check credit history,2023-02-14T10:15:34.427,2023-02-14T10:17:01.607
50,unified_resource,Approve loan offer,2023-02-14T10:01:14.898,2023-02-14T10:21:14.898
50,unified_resource,Cancel application,2023-02-14T10:21:14.898,2023-02-14T10:26:14.898
51,unified_resource,Assess loan risk,2023-02-14T10:07:08.565,2023-02-14T10:27:08.565
53,unified_resource,Check application form completeness,2023-02-14T10:30:00.000,2023-02-14T10:36:45.753
51,unified_resource,Design loan offer,2023-02-14T10:27:08.565,2023-02-14T10:47:15.767
52,unified_resource,AML check,2023-02-14T10:15:34.427,2023-02-14T10:48:16.432
52,unified_resource,Appraise property,2023-02-14T10:15:34.427,2023-02-14T10:54:40.439
53,unified_resource,AML check,2023-02-14T10:36:45.753,2023-02-14T11:06:54.201
51,unified_resource,Approve loan offer,2023-02-14T10:47:15.767,2023-02-14T11:07:15.767
51,unified_resource,Cancel application,2023-02-14T11:07:15.767,2023-02-14T11:12:15.767
52,unified_resource,Assess loan risk,2023-02-14T10:54:40.439,2023-02-14T11:14:40.439
52,unified_resource,Design loan offer,2023-02-14T11:14:40.439,2023-02-14T11:16:06.682
53,unified_resource,Check credit history,2023-02-14T10:36:45.753,2023-02-14T11:22:54.073
53,unified_resource,Appraise property,2023-02-14T10:36:45.753,2023-02-14T11:25:59.530
52,unified_resource,Approve loan offer,2023-02-14T11:16:06.682,2023-02-14T11:36:06.682
54,unified_resource,Check application form completeness,2023-02-14T11:00:00.000,2023-02-14T11:39:38.747
52,unified_resource,Cancel application,2023-02-14T11:36:06.682,2023-02-14T11:41:06.682
53,unified_resource,Assess loan risk,2023-02-14T11:25:59.530,2023-02-14T11:45:59.530
53,unified_resource,Design loan offer,2023-02-14T11:45:59.530,2023-02-14T11:47:09.582
54,unified_resource,Appraise property,2023-02-14T11:39:38.747,2023-02-14T11:48:47.975
53,unified_resource,Approve loan offer,2023-02-14T11:47:09.582,2023-02-14T12:07:09.582
53,unified_resource,Approve application,2023-02-14T12:07:09.582,2023-02-14T12:12:09.582
54,unified_resource,Check credit history,2023-02-14T11:39:38.747,2023-02-14T12:15:23.530
56,unified_resource,Check application form completeness,2023-02-14T12:00:00.000,2023-02-14T12:26:29.386
56,unified_resource,Check credit history,2023-02-14T12:26:29.386,2023-02-14T12:30:37.099
56,unified_resource,AML check,2023-02-14T12:26:29.386,2023-02-14T12:33:56.581
54,unified_resource,AML check,2023-02-14T11:39:38.747,2023-02-14T12:35:57.694
57,unified_resource,Check application form completeness,2023-02-14T12:30:00.000,2023-02-14T12:35:59.995
57,unified_resource,Appraise property,2023-02-14T12:35:59.995,2023-02-14T12:43:29.853
57,unified_resource,Check credit history,2023-02-14T12:35:59.995,2023-02-14T12:43:51.998
56,unified_resource,Appraise property,2023-02-14T12:26:29.386,2023-02-14T12:45:52.639
54,unified_resource,Assess loan risk,2023-02-14T12:35:57.694,2023-02-14T12:55:57.694
57,unified_resource,AML check,2023-02-14T12:35:59.995,2023-02-14T13:02:24.930
56,unified_resource,Assess loan risk,2023-02-14T12:45:52.639,2023-02-14T13:05:52.639
54,unified_resource,Reject application,2023-02-14T12:55:57.694,2023-02-14T13:05:57.694
56,unified_resource,Design loan offer,2023-02-14T13:05:52.639,2023-02-14T13:10:14.249
58,unified_resource,Check application form completeness,2023-02-14T13:00:00.000,2023-02-14T13:15:39.977
55,unified_resource,Check application form completeness,2023-02-14T11:30:00.000,2023-02-14T13:19:04.015
57,unified_resource,Assess loan risk,2023-02-14T13:02:24.930,2023-02-14T13:22:24.930
55,unified_resource,AML check,2023-02-14T13:19:04.015,2023-02-14T13:23:25.480
55,unified_resource,Appraise property,2023-02-14T13:19:04.015,2023-02-14T13:23:28.776
57,unified_resource,Design loan offer,2023-02-14T13:22:24.930,2023-02-14T13:27:44.066
56,unified_resource,Approve loan offer,2023-02-14T13:10:14.249,2023-02-14T13:30:14.249
55,unified_resource,Check credit history,2023-02-14T13:19:04.015,2023-02-14T13:31:19.768
56,unified_resource,Cancel application,2023-02-14T13:30:14.249,2023-02-14T13:35:14.249
57,unified_resource,Approve loan offer,2023-02-14T13:27:44.066,2023-02-14T13:47:44.066
55,unified_resource,Assess loan risk,2023-02-14T13:31:19.768,2023-02-14T13:51:19.768
57,unified_resource,Cancel application,2023-02-14T13:47:44.066,2023-02-14T13:52:44.066
60,unified_resource,Check application form completeness,2023-02-14T14:00:00.000,2023-02-14T14:01:19.822
58,unified_resource,Appraise property,2023-02-14T13:15:39.977,2023-02-14T14:04:19.176
60,unified_resource,AML check,2023-02-14T14:01:19.822,2023-02-14T14:07:10.821
58,unified_resource,AML check,2023-02-14T13:15:39.977,2023-02-14T14:09:44.429
55,unified_resource,Design loan offer,2023-02-14T13:51:19.768,2023-02-14T14:28:18.446
58,unified_resource,Check credit history,2023-02-14T13:15:39.977,2023-02-14T14:34:37.701
60,unified_resource,Appraise property,2023-02-14T14:01:19.822,2023-02-14T14:36:39.572
59,unified_resource,Check application form completeness,2023-02-14T13:30:00.000,2023-02-14T14:38:37.285
59,unified_resource,Return application back to applicant,2023-02-14T14:38:37.285,2023-02-14T14:43:37.285
55,unified_resource,Approve loan offer,2023-02-14T14:28:18.446,2023-02-14T14:48:18.446
55,unified_resource,Approve application,2023-02-14T14:48:18.446,2023-02-14T14:53:18.446
58,unified_resource,Assess loan risk,2023-02-14T14:34:37.701,2023-02-14T14:54:37.701
58,unified_resource,Design loan offer,2023-02-14T14:54:37.701,2023-02-14T14:58:53.761
60,unified_resource,Check credit history,2023-02-14T14:01:19.822,2023-02-15T07:08:06.623
58,unified_resource,Approve loan offer,2023-02-14T14:58:53.761,2023-02-15T07:18:53.761
62,unified_resource,Check application form completeness,2023-02-14T15:00:00.000,2023-02-15T07:22:17.865
58,unified_resource,Approve application,2023-02-15T07:18:53.761,2023-02-15T07:23:53.761
61,unified_resource,Check application form completeness,2023-02-14T14:30:00.000,2023-02-15T07:25:41.343
62,unified_resource,Return application back to applicant,2023-02-15T07:22:17.865,2023-02-15T07:27:17.865
60,unified_resource,Assess loan risk,2023-02-15T07:08:06.623,2023-02-15T07:28:06.623
61,unified_resource,AML check,2023-02-15T07:25:41.343,2023-02-15T07:30:08.594
61,unified_resource,Check credit history,2023-02-15T07:25:41.343,2023-02-15T07:35:41.622
63,unified_resource,Check application form completeness,2023-02-15T07:30:00.000,2023-02-15T07:38:42.418
60,unified_resource,Design loan offer,2023-02-15T07:28:06.623,2023-02-15T07:41:20.389
59,unified_resource,Applicant completes form,2023-02-14T14:43:37.285,2023-02-15T07:43:37.285
61,unified_resource,Appraise property,2023-02-15T07:25:41.343,2023-02-15T07:52:42.449
63,unified_resource,Check credit history,2023-02-15T07:38:42.418,2023-02-15T07:55:58.730
60,unified_resource,Approve loan offer,2023-02-15T07:41:20.389,2023-02-15T08:01:20.389
59,unified_resource,Check application form completeness,2023-02-15T07:43:37.285,2023-02-15T08:02:10.430
60,unified_resource,Approve application,2023-02-15T08:01:20.389,2023-02-15T08:06:20.389
63,unified_resource,Appraise property,2023-02-15T07:38:42.418,2023-02-15T08:08:17.085
64,unified_resource,Check application form completeness,2023-02-15T08:00:00.000,2023-02-15T08:09:29.268
64,unified_resource,Appraise property,2023-02-15T08:09:29.268,2023-02-15T08:11:12.871
61,unified_resource,Assess loan risk,2023-02-15T07:52:42.449,2023-02-15T08:12:42.449
59,unified_resource,Appraise property,2023-02-15T08:02:10.430,2023-02-15T08:12:49.013
61,unified_resource,Design loan offer,2023-02-15T08:12:42.449,2023-02-15T08:14:29.250
64,unified_resource,Check credit history,2023-02-15T08:09:29.268,2023-02-15T08:32:11.133
61,unified_resource,Approve loan offer,2023-02-15T08:14:29.250,2023-02-15T08:34:29.250
59,unified_resource,AML check,2023-02-15T08:02:10.430,2023-02-15T08:34:47.232
64,unified_resource,AML check,2023-02-15T08:34:47.232,2023-02-15T08:35:17.883
61,unified_resource,Cancel application,2023-02-15T08:34:29.250,2023-02-15T08:39:29.250
65,unified_resource,Check application form completeness,2023-02-15T08:30:00.000,2023-02-15T08:40:36.834
62,unified_resource,Applicant completes form,2023-02-15T07:43:37.285,2023-02-15T08:43:37.285
65,unified_resource,Appraise property,2023-02-15T08:40:36.834,2023-02-15T08:43:44.483
62,unified_resource,Check application form completeness,2023-02-15T08:43:37.285,2023-02-15T08:44:01.203
63,unified_resource,AML check,2023-02-15T07:38:42.418,2023-02-15T08:55:07.344
64,unified_resource,Assess loan risk,2023-02-15T08:35:17.883,2023-02-15T08:55:17.883
65,unified_resource,Check credit history,2023-02-15T08:40:36.834,2023-02-15T08:57:02.775
62,unified_resource,Check credit history,2023-02-15T08:44:01.203,2023-02-15T08:57:51.330
64,unified_resource,Reject application,2023-02-15T08:55:17.883,2023-02-15T09:05:17.883
59,unified_resource,Check credit history,2023-02-15T08:02:10.430,2023-02-15T09:10:44.030
62,unified_resource,AML check,2023-02-15T08:55:07.344,2023-02-15T09:12:07.396
62,unified_resource,Appraise property,2023-02-15T08:44:01.203,2023-02-15T09:13:21.323
66,unified_resource,Check application form completeness,2023-02-15T09:00:00.000,2023-02-15T09:13:47.527
63,unified_resource,Assess loan risk,2023-02-15T08:55:07.344,2023-02-15T09:15:07.344
66,unified_resource,Appraise property,2023-02-15T09:13:47.527,2023-02-15T09:15:25.624
63,unified_resource,Reject application,2023-02-15T09:15:07.344,2023-02-15T09:25:07.344
59,unified_resource,Assess loan risk,2023-02-15T09:10:44.030,2023-02-15T09:30:44.030
59,unified_resource,Design loan offer,2023-02-15T09:30:44.030,2023-02-15T09:32:02.920
62,unified_resource,Assess loan risk,2023-02-15T09:13:21.323,2023-02-15T09:33:21.323
66,unified_resource,AML check,2023-02-15T09:13:47.527,2023-02-15T09:42:20.173
62,unified_resource,Reject application,2023-02-15T09:33:21.323,2023-02-15T09:43:21.323
59,unified_resource,Approve loan offer,2023-02-15T09:32:02.920,2023-02-15T09:52:02.920
59,unified_resource,Approve application,2023-02-15T09:52:02.920,2023-02-15T09:57:02.920
67,unified_resource,Check application form completeness,2023-02-15T09:30:00.000,2023-02-15T10:09:16.856
67,unified_resource,AML check,2023-02-15T10:09:16.856,2023-02-15T10:18:38.981
68,unified_resource,Check application form completeness,2023-02-15T10:00:00.000,2023-02-15T10:23:59.843
68,unified_resource,Appraise property,2023-02-15T10:23:59.843,2023-02-15T10:24:43.757
68,unified_resource,Check credit history,2023-02-15T10:23:59.843,2023-02-15T10:26:00.664
65,unified_resource,AML check,2023-02-15T08:40:36.834,2023-02-15T10:38:03.617
69,unified_resource,Check application form completeness,2023-02-15T10:30:00.000,2023-02-15T10:42:20.532
69,unified_resource,Appraise property,2023-02-15T10:42:20.532,2023-02-15T10:51:35.409
65,unified_resource,Assess loan risk,2023-02-15T10:38:03.617,2023-02-15T10:58:03.617
67,unified_resource,Appraise property,2023-02-15T10:09:16.856,2023-02-15T10:58:29.121
66,unified_resource,Check credit history,2023-02-15T09:13:47.527,2023-02-15T10:59:19.544
69,unified_resource,Check credit history,2023-02-15T10:42:20.532,2023-02-15T11:06:08.633
67,unified_resource,Check credit history,2023-02-15T10:09:16.856,2023-02-15T11:09:52.597
65,unified_resource,Design loan offer,2023-02-15T10:58:03.617,2023-02-15T11:14:19.146
70,unified_resource,Check application form completeness,2023-02-15T11:00:00.000,2023-02-15T11:16:22.772
66,unified_resource,Assess loan risk,2023-02-15T10:59:19.544,2023-02-15T11:19:19.544
70,unified_resource,Return application back to applicant,2023-02-15T11:16:22.772,2023-02-15T11:21:22.772
66,unified_resource,Design loan offer,2023-02-15T11:19:19.544,2023-02-15T11:29:38.448
67,unified_resource,Assess loan risk,2023-02-15T11:09:52.597,2023-02-15T11:29:52.597
